Decomposition & coeff fixed & coeff prop & iter & cols u & cols t & CPU & CPUmp & CPUpp & LB & gap & \\ \hline  % 20_24_1_3_0_1_0
&&&&&&&&&&&
Overlapping =  &0.5&0.75&98&1274&1789&25.0841&0&0&321148&-32114700&  \\ 
Overlapping >=  &0.5&0.75&115&1034&1467&28.7939&0&0&320666&-32066500&  \\ 
Overlapping =  &0.5&0.9&99&1331&1755&25.3537&0&0&321148&-32114700&  \\ 
Overlapping >=  &0.5&0.9&109&1097&1471&28.0176&0&0&320959&-32095800&  \\ 
Overlapping =  &0.5&0.95&98&1311&1786&27.1227&0&0&321148&-32114700&  \\ 
Overlapping >=  &0.5&0.95&104&1002&1408&27.0859&0&0&321054&-32105300&  \\ 
Overlapping =  &0.5&1&130&1389&2000&34.9631&0&0&321148&-32114700&  \\ 
Overlapping >=  &0.5&1&104&1180&1577&26.4884&0&0&321148&-32114700&  \\  \hline 
Overlapping =  &0.5&0&95.9&1222.9&1692.8&25.49663&0&0&292370&-29236900&  \\ 
Overlapping >=  &0.5&0&22.4&150.3&92.7&3.707391&0&0&283507.6&-28350670&  \\ 
Overlapping =  &0.5&0.5&94.9&1253.5&1725.9&25.77003&0&0&292370&-29236900&  \\ 
Overlapping >=  &0.5&0.5&61.1&717.1&928.5&14.36588&0&0&291318.2&-29131720&  \\ 
Overlapping =  &0.5&0.75&94.8&1252&1739.6&25.85294&0&0&292370&-29236900&  \\ 
Overlapping >=  &0.5&0.75&92.1&880.5&1211.5&23.96081&0&0&292007.8&-29200680&  \\ 
Overlapping =  &0.5&0.9&96.7&1261.6&1753.1&26.31385&0&0&292370&-29236900&  \\ 
Overlapping >=  &0.5&0.9&92.4&963.6&1308.1&23.40085&0&0&292234.7&-29223370&  \\ 
Overlapping =  &0.5&0.95&97.4&1286&1757.6&26.46794&0&0&292370&-29236900&  \\ 
Overlapping >=  &0.5&0.95&91.3&983.3&1332.2&23.40925&0&0&292303.8&-29230280&  \\ 
Overlapping =  &0.5&1&106.8&1391.1&1922.5&29.77889&0&0&292370&-29236900&  \\ 
Overlapping >=  &0.5&1&91&1154.1&1530&24.05233&0&0&292370&-29236900&  \\ 
Unit&0&0&39&542.8&0&7.147665&0.3680925&6.565942&285237.5&-28523650&  \\  
Overlapping >=  &0.5&0.25&45.9&573.5&623.9&9.328053&0&0&289462.3&-28946130&  \\  
Time&0&0&92.5&0&1377.2&8.207612&3.255512&4.653336&292370&0& \\ \hline
