Decomposition & coeff fixed & coeff prop & iter & cols u & cols t & CPU & CPUmp & CPUpp & LB & gap & \\ \hline  % 20_24_1_3_0_1_0

Overlapping =  & 0.5 & 1 & 126 & 1378 & 1946 & 32.8676 & 0 & 0 & 276427 & -2.76426e+07 &  \\ 
Overlapping >=  & 0.5 & 1 & 90 & 1056 & 1458 & 22.3553 & 0 & 0 & 276396 & -2.76395e+07 &  \\ 
Overlapping =  & 0.75 & 1 & 100 & 1375 & 1908 & 25.9654 & 0 & 0 & 276427 & -2.76426e+07 &  \\ 
Overlapping >=  & 0.75 & 1 & 89 & 1050 & 1447 & 22.0458 & 0 & 0 & 276381 & -2.7638e+07 &  \\ 
Overlapping =  & 1 & 1 & 97 & 1375 & 1883 & 26.1827 & 0 & 0 & 276427 & -2.76426e+07 &  \\ 
Overlapping >=  & 1 & 1 & 108 & 1071 & 1502 & 29.1476 & 0 & 0 & 276366 & -2.76365e+07 &  \\  \hline 
Overlapping =  & 0 & 1 & 106 & 1648 & 1983 & 31.9193 & 0 & 0 & 338466 & -3.38465e+07 &  \\ 
Overlapping =  & 0 & 1 & 107 & 1404 & 1830 & 30.6245 & 0 & 0 & 338466 & -3.38465e+07 &  \\ 
Overlapping =  & 0.25 & 1 & 92 & 1348 & 1865 & 27.4952 & 0 & 0 & 338466 & -3.38465e+07 &  \\ 
Overlapping >=  & 0.25 & 1 & 102 & 1132 & 1572 & 28.1715 & 0 & 0 & 338459 & -3.38458e+07 &  \\ 
Overlapping =  & 0.5 & 1 & 96 & 1338 & 1902 & 25.9991 & 0 & 0 & 338466 & -3.38465e+07 &  \\ 
Overlapping >=  & 0.5 & 1 & 89 & 1071 & 1552 & 22.7627 & 0 & 0 & 338452 & -3.38451e+07 &  \\ 
Overlapping =  & 0.75 & 1 & 98 & 1334 & 1858 & 25.9294 & 0 & 0 & 338466 & -3.38465e+07 &  \\ 
Overlapping >=  & 0.75 & 1 & 87 & 1096 & 1532 & 23.3062 & 0 & 0 & 338444 & -3.38443e+07 &  \\ 
Overlapping =  & 1 & 1 & 97 & 1347 & 1865 & 37.2816 & 0 & 0 & 338466 & -3.38465e+07 &  \\ 
Overlapping >=  & 1 & 1 & 83 & 1070 & 1544 & 32.6111 & 0 & 0 & 338437 & -3.38436e+07 &  \\  \hline 
Overlapping =  & 0 & 1 & 123 & 1756 & 2055 & 39.4268 & 0 & 0 & 321148 & -3.21147e+07 &  \\ 
Overlapping =  & 0 & 1 & 161 & 1498 & 1883 & 40.3527 & 0 & 0 & 321148 & -3.21147e+07 &  \\ 
Overlapping =  & 0.25 & 1 & 107 & 1436 & 1865 & 27.3924 & 0 & 0 & 321148 & -3.21147e+07 &  \\ 
Overlapping >=  & 0.25 & 1 & 92 & 1230 & 1664 & 28.0229 & 0 & 0 & 321136 & -3.21135e+07 &  \\ 
Overlapping =  & 0.5 & 1 & 130 & 1389 & 2000 & 34.832 & 0 & 0 & 321148 & -3.21147e+07 &  \\ 
Overlapping >=  & 0.5 & 1 & 104 & 1180 & 1577 & 25.2124 & 0 & 0 & 321125 & -3.21124e+07 &  \\ 
Overlapping =  & 0.75 & 1 & 119 & 1448 & 1919 & 30.3272 & 0 & 0 & 321148 & -3.21147e+07 &  \\ 
Overlapping >=  & 0.75 & 1 & 99 & 1230 & 1642 & 24.6392 & 0 & 0 & 321113 & -3.21112e+07 &  \\ 
Overlapping =  & 1 & 1 & 98 & 1459 & 1926 & 25.7224 & 0 & 0 & 321148 & -3.21147e+07 &  \\ 
Overlapping >=  & 1 & 1 & 89 & 1194 & 1593 & 21.9146 & 0 & 0 & 321101 & -3.211e+07 &  \\  \hline 
